"","Estado","Municipio","Colonia","id"
"5307","PUEBLA","HUAQUECHULA","SANTIAGO TETLA","PU.HU.SQ"
"5308","PUEBLA","HUAQUECHULA","HUAQUECHULA","PU.HU.HQ"
"5309","PUEBLA","HUAQUECHULA","GUADALUPE","PU.HU.GD"
"5310","PUEBLA","HUAQUECHULA","SAN DIEGO EL ORGANAL","PU.HU.SV"
"5311","PUEBLA","HUAQUECHULA","SAN JUAN VALLARTA","PU.HU.SW"
"5312","PUEBLA","HUAQUECHULA","15 DE AGOSTO","PU.HU.1E"
"5313","PUEBLA","HUAQUECHULA","SAN MIGUELITO","PU.HU.SY"
"5314","PUEBLA","HUAQUECHULA","EL CHAMORRO","PU.HU.EW"
"5315","PUEBLA","HUAQUECHULA","SOTO Y GAMA","PU.HU.JS"
"5316","PUEBLA","HUAQUECHULA","TEZONTEOPAN DE BONILLA","PU.HU.TS"
"5317","PUEBLA","HUAQUECHULA","CACALOXUCHITL","PU.HU.CX"
"5318","PUEBLA","HUAQUECHULA","TEACALCO DE DORANTES","PU.HU.TV"
"5319","PUEBLA","HUAQUECHULA","PROGRESO","PU.HU.PQ"
"5320","PUEBLA","JOLALPAN","LOS REYES","PU.JO.LO"
"5321","PUEBLA","IZUCAR DE MATAMOROS","IZUCAR DE MATAMOROS","PU.IZ.IZ"
"5322","PUEBLA","IZUCAR DE MATAMOROS","ITZOCAN","PU.IZ.IT"
"5323","PUEBLA","IZUCAR DE MATAMOROS","LOS VERGELES","PU.IZ.LV"
"5324","PUEBLA","IZUCAR DE MATAMOROS","LA ASUNCION","PU.IZ.LA"
"5325","PUEBLA","IZUCAR DE MATAMOROS","LAS VIOLETAS","PU.IZ.LI"
"5326","PUEBLA","IZUCAR DE MATAMOROS","SAN MARTIN HUAQUECHULA","PU.IZ.SM"
"5327","PUEBLA","IZUCAR DE MATAMOROS","SANTA CATARINA","PU.IZ.SA"
"5328","PUEBLA","IZUCAR DE MATAMOROS","PRIVADO DEL SUR","PU.IZ.PR"
"5329","PUEBLA","HUAQUECHULA","SOLEDAD MORELOS","PU.HU.KS"
"5330","PUEBLA","IZUCAR DE MATAMOROS","PARAJE EL ORGANO","PU.IZ.PA"
"5331","PUEBLA","IZUCAR DE MATAMOROS","SAN BERNARDINO","PU.IZ.SB"
"5332","PUEBLA","IZUCAR DE MATAMOROS","EL AMATE","PU.IZ.ET"
"5333","PUEBLA","CHILA DE LA SAL","OCOTLAN","PU.CH.OL"
"5334","PUEBLA","HUAQUECHULA","MI CHAPITA RANCHO NUEVO","PU.HU.MH"
"5335","PUEBLA","HUAQUECHULA","AHUATLAN","PU.HU.AQ"
"5336","PUEBLA","HUAQUECHULA","SAN ANTONIO CUAUTLA","PU.HU.IA"
"5337","PUEBLA","IZUCAR DE MATAMOROS","SAN ALFREDO","PU.IZ.SL"
"5338","PUEBLA","HUEHUETLAN EL CHICO","EL TEHUIXTLE","PU.HU.FT"
"5339","PUEBLA","HUAQUECHULA","QUINTA VISTALAS","PU.HU.QI"
"5340","PUEBLA","HUEHUETLAN EL CHICO","SAN NICOLAS","PU.HU.DN"
"5341","PUEBLA","HUEHUETLAN EL CHICO","TETECHALE","PU.HU.TW"
"5342","PUEBLA","HUEHUETLAN EL CHICO","SAN MIGUEL","PU.HU.CM"
"5343","PUEBLA","HUEHUETLAN EL CHICO","TEACALCO","PU.HU.GT"
"5344","PUEBLA","HUEHUETLAN EL CHICO","SAN JOSE","PU.HU.DJ"
"5345","PUEBLA","HUEHUETLAN EL CHICO","GUADALUPANO","PU.HU.GP"
"5346","PUEBLA","HUEHUETLAN EL CHICO","LAS FLORES","PU.HU.MS"
"5347","PUEBLA","HUEHUETLAN EL CHICO","SAN FRANCISCO","PU.HU.DF"
"5348","PUEBLA","HUEHUETLAN EL CHICO","SANTA CECILIA","PU.HU.DC"
"5349","PUEBLA","HUEHUETLAN EL CHICO","TZICATLAN","PU.HU.IT"
"5350","PUEBLA","HUEHUETLAN EL CHICO","EL ZOPILOTE","PU.HU.DZ"
"5351","PUEBLA","IXCAMILPA DE GUERRERO","SAN MIGUEL AHUELITLALPAN","PU.IX.SI"
"5352","PUEBLA","IXCAMILPA DE GUERRERO","TOLTECAMILA","PU.IX.TC"
"5353","PUEBLA","HUAQUECHULA","TRONCONAL","PU.HU.JT"
"5354","PUEBLA","HUAQUECHULA","AMPLIACION SAN JUAN BAUTISTA","PU.HU.AW"
"5355","PUEBLA","HUAQUECHULA","MARTIR CUAUHTEMOC","PU.HU.MU"
"5356","PUEBLA","HUAQUECHULA","HUILUCO","PU.HU.HC"
"5357","PUEBLA","HUAQUECHULA","LA LIBERTAD","PU.HU.YL"
"5358","PUEBLA","HUAQUECHULA","SANTA ANA COATEPEC","PU.HU.KA"
"5359","PUEBLA","HUEHUETLAN EL CHICO","EL CALVARIO","PU.HU.FC"
"5360","PUEBLA","JOLALPAN","MITEPEC","PU.JO.MM"
"5361","PUEBLA","HUAQUECHULA","MATLALA","PU.HU.MB"
"5362","PUEBLA","HUAQUECHULA","HUEJOTAL","PU.HU.HJ"
"5363","PUEBLA","HUAQUECHULA","SAN LUCAS MATLALA","PU.HU.ZL"
"5364","PUEBLA","HUAQUECHULA","TLAPETLAHUAYA","PU.HU.KT"
"5365","PUEBLA","HUAQUECHULA","LA JUNTA","PU.HU.FJ"
"5366","PUEBLA","TILAPA","AGUA DULCE","PU.TI.AA"
"5367","PUEBLA","TILAPA","TILAPA","PU.TI.TI"
"5368","PUEBLA","TILAPA","SAN PEDRO","PU.TI.SE"
"5369","PUEBLA","TILAPA","EMILIANO ZAPATA","PU.TI.EE"
"5370","PUEBLA","TILAPA","SAN ANTONIO","PU.TI.SA"
"5371","PUEBLA","TILAPA","DERRAMADERO","PU.TI.DD"
"5372","PUEBLA","TILAPA","RIJO","PU.TI.RR"
"5373","PUEBLA","TILAPA","3 DE MAYO","PU.TI.3D"
"5374","PUEBLA","COHETZALA","EL PLATANAR","PU.CO.EP"
"5375","PUEBLA","TILAPA","ZOLONQUIAPA","PU.TI.ZZ"
"5376","PUEBLA","TILAPA","CASA BLANCA","PU.TI.CA"
"5377","PUEBLA","CHIAUTLA","TEPOXMATLA","PU.CH.TX"
"5378","PUEBLA","IZUCAR DE MATAMOROS","XUCHAPA","PU.IZ.XX"
"5379","PUEBLA","TEPEOJUMA","TEPEOJUMA","PU.TE.MT"
"5380","PUEBLA","TEPEOJUMA","LA MAGDALENA","PU.TE.KM"
"5381","PUEBLA","TEPEOJUMA","LOS CAÑAVERALES","PU.TP.ZA"
"5382","PUEBLA","TILAPA","CUEXPALA","PU.TI.CU"
"5383","PUEBLA","COHUECAN","LOS TRES REYES","PU.CO.LT"
"5384","PUEBLA","IZUCAR DE MATAMOROS","ANTORCHA POPULAR 2","PU.IZ.AN"
"5385","PUEBLA","IZUCAR DE MATAMOROS","OBRAS","PU.IZ.OO"
"5386","PUEBLA","IZUCAR DE MATAMOROS","RANCHO JUANITOS","PU.IZ.RC"
"5387","PUEBLA","IZUCAR DE MATAMOROS","COL 3 DE MAYO","PU.IZ.CD"
"5388","PUEBLA","IZUCAR DE MATAMOROS","AMATITLANES","PU.IZ.AM"
"5389","PUEBLA","IZUCAR DE MATAMOROS","LAS PALMAS","PU.IZ.LB"
"5390","PUEBLA","TILAPA","SAN MIGUEL","PU.TI.SG"
"5391","PUEBLA","COHUECAN","LOPEZ MATEOS","PU.CO.LP"
"5392","PUEBLA","TILAPA","MIRADOR","PU.TI.MM"
"5393","PUEBLA","COHUECAN","SAN MIGUEL","PU.CO.SI"
"5394","PUEBLA","COHUECAN","TEOLCO","PU.CO.TE"
"5395","PUEBLA","ATZALA","LOMAS VERDES","PU.AT.WL"
"5396","PUEBLA","ATZALA","LA PROVIDENCIA","PU.AT.FP"
"5397","PUEBLA","ATZALA","ATZALA","PU.AT.OA"
"5398","PUEBLA","ATZALA","VALLE PRIMAVERA","PU.AT.VP"
"5399","PUEBLA","TEPEOJUMA","EL JAGUEY","PU.TE.MJ"
"5400","PUEBLA","IZUCAR DE MATAMOROS","LA TRONCONERA","PU.IZ.LT"
"5401","PUEBLA","TEPEXCO","TEPEXCO","PU.TE.NT"
"5402","PUEBLA","TEPEOJUMA","SAN FRANCISCO","PU.TE.DF"
"5403","PUEBLA","TEPEXCO","LOS NOPALES","PU.TP.ZB"
"5404","PUEBLA","CHIAUTLA","CAÑADA GRANDE","PU.CH.CG"
"5405","PUEBLA","TEPEXCO","SAN MATEO","PU.TE.NM"
"5406","PUEBLA","TEPEXCO","CALMECA","PU.TE.NC"
"5407","PUEBLA","TEPEXCO","TLAYEHUALCO","PU.TE.OT"
"5408","PUEBLA","TEPEXCO","SANTA CECILIA","PU.TE.OC"
"5409","PUEBLA","TEPEXCO","BENITO JUAREZ","PU.TE.BY"
"5410","PUEBLA","TEPEXCO","DEL VALLE","PU.TE.DH"
"5411","PUEBLA","TEPEXCO","SAN ANTONIO","PU.TE.KA"
"5412","PUEBLA","TEPEXCO","ALEJANDRA","PU.TE.NA"
"5413","PUEBLA","TEOTLALCO","TLAUCINGO","PU.TE.PT"
"5414","PUEBLA","TEOTLALCO","SANTA CRUZ","PU.TE.PC"
"5415","PUEBLA","TEOTLALCO","ACHICHIPICO","PU.TE.OA"
"5416","PUEBLA","TEOTLALCO","CONTLA","PU.TE.QC"
"5417","PUEBLA","TEOTLALCO","SAN MIGUEL","PU.TE.OM"
"5418","PUEBLA","TEOTLALCO","TEOTLALCO","PU.TE.QT"
"5419","PUEBLA","TEPEXCO","CRISTO REY","PU.TE.RC"
"5420","PUEBLA","TEPEOJUMA","EL ASTILLERO","PU.TE.QA"
"5421","PUEBLA","IZUCAR DE MATAMOROS","EL MIRADOR","PU.IZ.EI"
"5422","PUEBLA","TEPEOJUMA","EL RODEO","PU.TE.GR"
"5423","PUEBLA","TEPEOJUMA","LAS PETACAS","PU.TE.JS"
"5424","PUEBLA","TEPEOJUMA","RANCHO LOS HALCONES SAN JOSE VALLARTA","PU.TE.RA"
"5425","PUEBLA","TEPEOJUMA","EL PALMAR","PU.TE.HP"
"5426","PUEBLA","TEPEXCO","LAS FLORES","PU.TE.KS"
"5427","PUEBLA","TEPEOJUMA","TEYUCA","PU.TE.RT"
"5428","PUEBLA","TEPEOJUMA","GUADALUPE","PU.TE.GE"
"5429","PUEBLA","TEPEOJUMA","XOYATLA","PU.TE.XY"
"5430","PUEBLA","TEPEMAXALCO","SAN MIGUEL XICOTZINGO","PU.TE.PM"
"5431","PUEBLA","TEPEMAXALCO","SAN FELIPE TEPEMAXALCO","PU.TE.GF"
"5432","PUEBLA","TEPEXCO","ORIENTAL","PU.TE.OR"
"5433","PUEBLA","TEPEXCO","SAN MIGUEL","PU.TE.QM"
"5434","PUEBLA","TEPEXCO","LA NOPALERA","PU.TE.GN"
"5435","PUEBLA","TEPEOJUMA","AGRICOLA INDEPENDENCIA","PU.TE.UA"
"5436","PUEBLA","IZUCAR DE MATAMOROS","VILLA LAS FLORES","PU.IZ.VS"
"5437","PUEBLA","IZUCAR DE MATAMOROS","FILADELFIA","PU.IZ.FI"
"5438","PUEBLA","IZUCAR DE MATAMOROS","SAN JUAN COAHUIXTLA","PU.IZ.SU"
"5439","PUEBLA","IZUCAR DE MATAMOROS","LOS REYES","PU.IZ.LR"
"5440","PUEBLA","IZUCAR DE MATAMOROS","SANTA CRUZ COATLA","PU.IZ.SR"
"5441","PUEBLA","IZUCAR DE MATAMOROS","EL JARDIN","PU.IZ.EJ"
"5442","PUEBLA","IZUCAR DE MATAMOROS","VILLAS MATAMOROS","PU.IZ.VM"
"5443","PUEBLA","IZUCAR DE MATAMOROS","DE LOS ELECTRICISTAS","PU.IZ.DE"
"5444","PUEBLA","IZUCAR DE MATAMOROS","LA MAGDALENA","PU.IZ.LD"
"5445","PUEBLA","IZUCAR DE MATAMOROS","EL AJAL","PU.IZ.EL"
"5446","PUEBLA","IZUCAR DE MATAMOROS","LAZARO CARDENAS","PU.IZ.LN"
"5447","PUEBLA","IZUCAR DE MATAMOROS","MAZATLA","PU.IZ.MA"
"5448","PUEBLA","IZUCAR DE MATAMOROS","VALLE PRIMAVERA","PU.IZ.VE"
"5449","PUEBLA","IZUCAR DE MATAMOROS","RESIDENCIAL FRESNO GUADALUPANO","PU.IZ.RI"
"5450","PUEBLA","IZUCAR DE MATAMOROS","LOS FRESNOS","PU.IZ.LF"
"5451","PUEBLA","IZUCAR DE MATAMOROS","VILLAS REALES DE IZUCAR","PU.IZ.VR"
"5452","PUEBLA","IZUCAR DE MATAMOROS","FOVISSSTE","PU.IZ.FO"
"5453","PUEBLA","IZUCAR DE MATAMOROS","CAMPO NUEVO","PU.IZ.CP"
"5454","PUEBLA","IZUCAR DE MATAMOROS","EJIDAL AGUA ESCONDIDA","PU.IZ.ED"
"5455","PUEBLA","IZUCAR DE MATAMOROS","SANTO TOMAS","PU.IZ.SS"
"5456","PUEBLA","IZUCAR DE MATAMOROS","SAN MIGUEL IZUCAR","PU.IZ.SG"
"5457","PUEBLA","IZUCAR DE MATAMOROS","AZUCAREROS O BACARDI","PU.IZ.AZ"
"5458","PUEBLA","IZUCAR DE MATAMOROS","TELMEX","PU.IZ.TT"
"5459","PUEBLA","IZUCAR DE MATAMOROS","MORELOS","PU.IZ.MO"
"5460","PUEBLA","TLAPANALA","TEPETZINGO","PU.TL.TW"
"5461","PUEBLA","IZUCAR DE MATAMOROS","LOS CAJETES","PU.IZ.LK"
"5462","PUEBLA","TLAPANALA","TLAPANALA","PU.TL.TX"
"5463","PUEBLA","TLAPANALA","LAS PALMAS","PU.TL.LK"
"5464","PUEBLA","TLAPANALA","LOS TEPETATES","PU.TL.LQ"
"5465","PUEBLA","TLAPANALA","CHALMA","PU.TL.CH"
"5466","PUEBLA","TLAPANALA","AZTLA","PU.TL.AZ"
"5467","PUEBLA","TLAPANALA","COATEPEC","PU.TL.CB"
"5468","PUEBLA","TLAPANALA","LOMA BONITA","PU.TL.LW"
"5469","PUEBLA","TLAPANALA","AYOTLICHA","PU.TL.AY"
"5470","PUEBLA","TLAPANALA","VILLA DE GUADALUPE","PU.TL.VL"
"5471","PUEBLA","TLAPANALA","PARAJE TLATECOXCO","PU.TL.PJ"
"5472","PUEBLA","TLAPANALA","PARAJE EL POTRERO","PU.TL.PO"
"5473","PUEBLA","TLAPANALA","TEPAPAYECA","PU.TL.BT"
"5474","PUEBLA","TLAPANALA","PARAJE EL CALVARIO","PU.TL.PC"
"5475","PUEBLA","TLAPANALA","CERRITO LA VICTORIA","PU.TL.CR"
"5476","PUEBLA","IZUCAR DE MATAMOROS","RESIDENCIAL LOS AHUEHUETES","PU.IZ.RD"
"5477","PUEBLA","IZUCAR DE MATAMOROS","MAGISTERIAL ALCHICHICA MODULO 2","PU.IZ.MG"
"5478","PUEBLA","IXCAMILPA DE GUERRERO","LINDEROS DEL SUR","PU.IX.LL"
"5479","PUEBLA","IXCAMILPA DE GUERRERO","CENTRO","PU.IX.CE"
"5480","PUEBLA","IXCAMILPA DE GUERRERO","MOYOTZINGO","PU.IX.MO"
"5481","PUEBLA","IXCAMILPA DE GUERRERO","ALCHILCHO","PU.IX.AL"
"5482","PUEBLA","IXCAMILPA DE GUERRERO","GUADALUPE","PU.IX.GU"
"5483","PUEBLA","IZUCAR DE MATAMOROS","LOS AMATES","PU.IZ.LQ"
"5484","PUEBLA","IZUCAR DE MATAMOROS","LAS MINAS","PU.IZ.LU"
"5485","PUEBLA","TLAPANALA","CHICANITA","PU.TL.CI"
"5486","PUEBLA","IZUCAR DE MATAMOROS","ALCHICHICA","PU.IZ.AL"
"5487","PUEBLA","HUAQUECHULA","SAN JUAN BAUTISTA","PU.HU.GJ"
"5488","PUEBLA","IZUCAR DE MATAMOROS","3 DE MAYO","PU.IZ.3D"
"5489","PUEBLA","IZUCAR DE MATAMOROS","MAGISTERIAL ALCHICHICA MODULO 1","PU.IZ.MI"
"5490","PUEBLA","IZUCAR DE MATAMOROS","COLON","PU.IZ.CN"
"5491","PUEBLA","IZUCAR DE MATAMOROS","CALANTLA","PU.IZ.CT"
"5492","PUEBLA","IZUCAR DE MATAMOROS","LAS BOCAS","PU.IZ.LW"
"5493","PUEBLA","HUEHUETLAN EL CHICO","AYOXUXTLA","PU.HU.NA"
"5494","PUEBLA","XICOTLAN","COACALCO","PU.XI.CO"
"5495","PUEBLA","IZUCAR DE MATAMOROS","TATETLA","PU.IZ.TA"
"5496","PUEBLA","CHIAUTLA","LINDA VISTA","PU.CH.GL"
"5497","PUEBLA","IXCAMILPA DE GUERRERO","EL ORGANAL","PU.IX.EO"
"5498","PUEBLA","CHIAUTLA","DE LA CONCHITA","PU.CH.DH"
"5499","PUEBLA","CHIAUTLA","VISTA HERMOSA","PU.CH.VS"
"5500","PUEBLA","CHIAUTLA","EL MIRADOR","PU.CH.ED"
"5501","PUEBLA","CHIAUTLA","CHIAUZUMBA","PU.CH.CK"
"5502","PUEBLA","CHIETLA","MORELOS","PU.CH.MO"
"5503","PUEBLA","CHIAUTLA","SAN MIGUEL","PU.CH.GM"
"5504","PUEBLA","CHIAUTLA","CASCALOTE DE BRAVO","PU.CH.CQ"
"5505","PUEBLA","CHIETLA","ESCAPE DE LAGUNILLAS","PU.CH.EG"
"5506","PUEBLA","CHIAUTLA","CONGREGACION CRUZ VERDE","PU.CH.CW"
"5507","PUEBLA","JOLALPAN","EL SALADO","PU.JO.ES"
"5508","PUEBLA","CHIAUTLA","LOS ZAPOTES","PU.CH.HL"
"5509","PUEBLA","CHIAUTLA","CHIAUTLA DE TAPIA","PU.CH.CX"
"5510","PUEBLA","CHIAUTLA","EMILIANO ZAPATA","PU.CH.EO"
"5511","PUEBLA","CHIAUTLA","VILLA DE LAS FLORES","PU.CH.VD"
"5512","PUEBLA","CHIAUTLA","CHILTEPEC","PU.CH.CY"
"5513","PUEBLA","CHIAUTLA","TLANCUALPICAN","PU.CH.TF"
"5514","PUEBLA","CHIAUTLA","PIEDRA GRANDE","PU.CH.PD"
"5515","PUEBLA","CHIAUTLA","SANTA ANA TECOLAPA","PU.CH.JA"
"5516","PUEBLA","IZUCAR DE MATAMOROS","VERDE VALLE","PU.IZ.VD"
"5517","PUEBLA","CHIETLA","SAN PEDRO","PU.CH.FP"
"5518","PUEBLA","CHIETLA","TECOLACIO","PU.CH.TG"
"5519","PUEBLA","CHIETLA","LA SOLEDAD","PU.CH.BS"
"5520","PUEBLA","CHIETLA","BUENA VISTA DE JUAREZ","PU.CH.BU"
"5521","PUEBLA","CHIETLA","TENEXCALCO","PU.CH.TJ"
"5522","PUEBLA","CHIETLA","LA PALMA","PU.CH.GP"
"5523","PUEBLA","CHIETLA","JALTEPEC","PU.CH.JL"
"5524","PUEBLA","JOLALPAN","HUACHINANTLA","PU.JO.HH"
"5525","PUEBLA","IXCAMILPA DE GUERRERO","TLANIPATLA","PU.IX.TN"
"5526","PUEBLA","IZUCAR DE MATAMOROS","LA PAZ","PU.IZ.LX"
"5527","PUEBLA","IXCAMILPA DE GUERRERO","EL FRUTILLO","PU.IX.EF"
"5528","PUEBLA","IZUCAR DE MATAMOROS","EL CARMEN","PU.IZ.ER"
"5529","PUEBLA","IZUCAR DE MATAMOROS","MATAMOROS","PU.IZ.MT"
"5530","PUEBLA","IZUCAR DE MATAMOROS","LA CALERA","PU.IZ.LY"
"5531","PUEBLA","IZUCAR DE MATAMOROS","ANTORCHA POPULAR 1","PU.IZ.AT"
"5532","PUEBLA","CHIAUTLA","PARAJE LA HUIZACHERA","PU.CH.PR"
"5533","PUEBLA","JOLALPAN","TEUTLA","PU.JO.TE"
"5534","PUEBLA","CHIAUTLA","EL RINCON","PU.CH.EF"
"5535","PUEBLA","CHIAUTLA","EL LIMON I","PU.CH.EH"
"5536","PUEBLA","CHIETLA","LAZARO CARDENAS (EL CASCALOTE)","PU.CH.AZ"
"5537","PUEBLA","CHIETLA","AMPLIACION LA PAZ","PU.CH.AI"
"5538","PUEBLA","CHIETLA","LA PAZ","PU.CH.HP"
"5539","PUEBLA","CHIETLA","LA CRUZ","PU.CH.HC"
"5540","PUEBLA","CHIETLA","NUEVO PORFIRIO DIAZ","PU.CH.NN"
"5541","PUEBLA","CHIAUTLA","QUETZOTLA","PU.CH.QQ"
"5542","PUEBLA","CHIETLA","RANCHO SANTA CRUZ POCAPA","PU.CH.RN"
"5543","PUEBLA","CHIETLA","REFORMA AGRARIA","PU.CH.RE"
"5544","PUEBLA","CHIAUTLA","EL CONGRESO","PU.CH.EK"
"5545","PUEBLA","CHIAUTLA","CRUZ BLANCA","PU.CH.IC"
"5546","PUEBLA","CHIAUTLA","TITILINTZIN","PU.CH.TK"
"5547","PUEBLA","CHIAUTLA","JOYAS DE GUADALUPE","PU.CH.JO"
"5548","PUEBLA","CHIAUTLA","LOMA BONITA","PU.CH.IL"
"5549","PUEBLA","CHIAUTLA","TLAICA","PU.CH.TM"
"5550","PUEBLA","IZUCAR DE MATAMOROS","DULCES NOMBRES","PU.IZ.DU"
"5551","PUEBLA","IZUCAR DE MATAMOROS","NIÑOS HEROES","PU.IZ.NI"
"5552","PUEBLA","CHIETLA","VISTA HERMOSA","PU.CH.VT"
"5553","PUEBLA","CHIETLA","TEMAXCALAPA DE GABINO BARREDA","PU.CH.TV"
"5554","PUEBLA","CHIETLA","VIBORILLAS DE HIDALGO","PU.CH.VB"
"5555","PUEBLA","CHIAUTLA","LA ESTACION","PU.CH.BE"
"5556","PUEBLA","CHIAUTLA","CRUZ DEL CALVARIO","PU.CH.JC"
"5557","PUEBLA","XICOTLAN","XICOTLAN","PU.XI.XI"
"5558","PUEBLA","CHIAUTLA","SAN MIGUEL DEL MILAGRO","PU.CH.HM"
"5559","PUEBLA","IZUCAR DE MATAMOROS","SAN CARLOS","PU.IZ.SE"
"5560","PUEBLA","CHIETLA","EL ORGANAL","PU.CH.EQ"
"5561","PUEBLA","CHIAUTLA","ACHILCHO","PU.CH.AK"
"5562","PUEBLA","CHIETLA","SAN JOSE","PU.CH.GJ"
"5563","PUEBLA","CHIETLA","BENITO JUAREZ","PU.CH.BN"
"5564","PUEBLA","CHIETLA","EL SESTEADERO","PU.CH.ET"
"5565","PUEBLA","CHIETLA","LA ESPERANZA","PU.CH.FE"
"5566","PUEBLA","CHIETLA","ATENCINGO","PU.CH.AU"
"5567","PUEBLA","CHIETLA","SAN MIGUEL","PU.CH.IM"
"5568","PUEBLA","CHIAUTLA","LOS SAUCES","PU.CH.KL"
"5569","PUEBLA","CHIETLA","DON ROQUE","PU.CH.DR"
"5570","PUEBLA","CHIETLA","EL CAPIRE","PU.CH.EU"
"5571","PUEBLA","CHIETLA","EMILIANO ZAPATA","PU.CH.EZ"
"5572","PUEBLA","CHIETLA","AHUEHUETZINGO","PU.CH.AW"
"5573","PUEBLA","CHIAUTLA","AGUA SALADA","PU.CH.AY"
"5574","PUEBLA","CHIAUTLA","DE XOCHITL","PU.CH.DX"
"5575","PUEBLA","CHIAUTLA","TEZOQUIPAN","PU.CH.TW"
"5576","PUEBLA","CHIETLA","LA FLORECITA","PU.CH.DF"
"5577","PUEBLA","CHIAUTLA","SAN AGUSTIN","PU.CH.KA"
"5578","PUEBLA","CHIAUTLA","ACATLAN","PU.CH.NA"
"5579","PUEBLA","CHIETLA","CHIETLA","PU.CH.KC"
"5580","PUEBLA","CHIETLA","BELLA AURORA","PU.CH.BR"
"5581","PUEBLA","CHIAUTLA","TLANICHIAUTLA","PU.CH.DT"
"5582","PUEBLA","CHIAUTLA","SANTA CRUZ","PU.CH.MC"
"5583","PUEBLA","CHIAUTLA","SAN JUAN DE LOS RIOS","PU.CH.HJ"
"5584","PUEBLA","CHIAUTLA","SAN ISIDRO","PU.CH.BI"
"5585","PUEBLA","CHIAUTLA","DE LAS ROSAS","PU.CH.DG"
"5586","PUEBLA","CHIAUTLA","CAMPO DEPORTIVO","PU.CH.NC"
"5587","PUEBLA","CHIAUTLA","LA CIENEGA I","PU.CH.PC"
"5588","PUEBLA","IXCAMILPA DE GUERRERO","BUENA VISTA","PU.IX.BB"
"5589","PUEBLA","IXCAMILPA DE GUERRERO","CUATLAXTECOMA","PU.IX.CT"
"5590","PUEBLA","CHIAUTLA","PILCAYA","PU.CH.PL"
"5591","PUEBLA","CHIETLA","GUSTAVO DIAZ ORDAZ","PU.CH.GS"
"5592","PUEBLA","CHIETLA","DEL EMPLEADO","PU.CH.DI"
"5593","PUEBLA","CHIETLA","EL MIRADOR","PU.CH.EW"
"5594","PUEBLA","CHIETLA","HACIENDA LA ESPERANZA","PU.CH.HI"
"5595","PUEBLA","CHIAUTLA","GUADALUPE","PU.CH.GE"
"5596","PUEBLA","CHILA DE LA SAL","SAN MIGUEL","PU.CH.JM"
"5597","PUEBLA","CHILA DE LA SAL","SAN FELIPE","PU.CH.GF"
"5598","PUEBLA","CHILA DE LA SAL","CENTRO","PU.CH.QC"
"5599","PUEBLA","CHILA DE LA SAL","SANTA CRUZ","PU.CH.RC"
"5600","PUEBLA","CHILA DE LA SAL","GUADALUPE","PU.CH.GB"
"5601","PUEBLA","CHIAUTLA","EL PROGRESO","PU.CH.EX"
"5602","PUEBLA","CHIAUTLA","TECOMAXUCHITL","PU.CH.FT"
"5603","PUEBLA","CHILA DE LA SAL","DE LA ASUNCION","PU.CH.DU"
"5604","PUEBLA","CHILA DE LA SAL","SAN JOSE","PU.CH.IJ"
"5605","PUEBLA","CHILA DE LA SAL","SANTIAGO","PU.CH.GT"
"5606","PUEBLA","CHIETLA","LAGUNILLAS DE RAYON","PU.CH.BG"
"5607","PUEBLA","CHIETLA","SAN JOSE LOS LAURELES","PU.CH.KJ"
"5608","PUEBLA","CHIETLA","COAYUCA","PU.CH.UC"
"5609","PUEBLA","CHIETLA","TZOMPAHUACAN","PU.CH.HT"
"5610","PUEBLA","CHIAUTLA","EL CAPIRE","PU.CH.EY"
"5611","PUEBLA","CHIETLA","ZARAGOZA","PU.CH.ZZ"
"5612","PUEBLA","CHIETLA","PRISCO SANCHEZ","PU.CH.PS"
"5613","PUEBLA","CHIETLA","TILAMATITLA","PU.CH.IT"
"5614","PUEBLA","CHIETLA","SAN MIGUEL LA TOMA","PU.CH.KM"
"5615","PUEBLA","CHIAUTLA","VILLA CHIAUTLA DE TAPIA","PU.CH.VH"
"5616","PUEBLA","CHIAUTLA","GILBERTO BOSQUES","PU.CH.GI"
"5617","PUEBLA","CHIAUTLA","EL RETIRO","PU.CH.GR"
"5618","PUEBLA","CHIAUTLA","EL PORVENIR","PU.CH.IP"
"5619","PUEBLA","MOLCAXAC","SAN ANDRES MIMIAHUAPAN","PU.MO.SA"
"5620","PUEBLA","MOLCAXAC","CENTRO","PU.MO.CC"
"5621","PUEBLA","MOLCAXAC","SAN MIGUEL","PU.MO.SM"
"5622","PUEBLA","MOLCAXAC","SAN JUAN","PU.MO.SJ"
"5623","PUEBLA","MOLCAXAC","SANTA CRUZ HUITZILTEPEC","PU.MO.SC"
"5624","PUEBLA","SAN JERONIMO XAYACATLAN","PRIMERA","--.--.--"
"5625","PUEBLA","MOLCAXAC","SAN JOSE DE GRACIA","PU.MO.SO"
"5626","PUEBLA","LA MAGDALENA TLATLAUQUITEPEC","SEGUNDA","PU.LA.SE"
"5627","PUEBLA","MOLCAXAC","SAN LUIS TEHUIZOTLA","PU.MO.SL"
"5628","PUEBLA","TECOMATLAN","LA UNION","PU.TE.FU"
"5629","PUEBLA","LA MAGDALENA TLATLAUQUITEPEC","CERRO DEL CALVARIO","PU.LA.CE"
"5630","PUEBLA","TOCHTEPEC","SAN LORENZO OMETEPEC","PU.TO.SE"
"5631","PUEBLA","LA MAGDALENA TLATLAUQUITEPEC","PRIMERA","PU.LA.PR"
