"","Estado","Municipio","Colonia","filteredColonia","firstName","secName","region"
"2572","Puebla","Xochiapulco","Tahuixticpactampa (Tatampa)","TAHUIXTICPACTAMPATATAMPA","TAH","TAHUIXTICPACTAMPATATAMPA","PU.XO"
"2573","Puebla","Xochiapulco","La Manzanilla","LAMANZANILLA","LAM","MANZANILLA","PU.XO"
"2574","Puebla","Xochiapulco","Cruztatzalán","CRUZTATZALAN","CRU","CRUZTATZALAN","PU.XO"
"2575","Puebla","Xochiapulco","Xochitonal","XOCHITONAL","XOC","XOCHITONAL","PU.XO"
"2576","Puebla","Xochiapulco","Xaltampa","XALTAMPA","XAL","XALTAMPA","PU.XO"
"2577","Puebla","Xochiapulco","Zapotán de Xahuanteno","ZAPOTANDEXAHUANTENO","ZAP","ZAPOTANDEXAHUANTENO","PU.XO"
"2578","Puebla","Xochiapulco","Ixehuaco","IXEHUACO","IXE","IXEHUACO","PU.XO"
"2579","Puebla","Xochiapulco","Barrio Nuevo","BARRIONUEVO","BAR","BARRIONUEVO","PU.XO"
"2580","Puebla","Xochiapulco","Tepoztán","TEPOZTAN","TEP","TEPOZTAN","PU.XO"
"2581","Puebla","Xochiapulco","La Rosa de Castilla","LAROSADECASTILLA","LAR","ROSADECASTILLA","PU.XO"
"2582","Puebla","Xochiapulco","Zompanteco","ZOMPANTECO","ZOM","ZOMPANTECO","PU.XO"
"2583","Puebla","Xochiapulco","Tequextecoyan","TEQUEXTECOYAN","TEQ","TEQUEXTECOYAN","PU.XO"
"2584","Puebla","Zacapoaxtla","La Cortadura","LACORTADURA","LAC","CORTADURA","PU.ZA"
"2585","Puebla","Zacapoaxtla","Santa Cruz Xaltetela","SANTACRUZXALTETELA","SAN","CRUZXALTETELA","PU.ZA"
"2586","Puebla","Zacapoaxtla","Zacapoaxtla Centro","ZACAPOAXTLACENTRO","ZAC","ZACAPOAXTLACENTRO","PU.ZA"
"2587","Puebla","Zacapoaxtla","Texpilco","TEXPILCO","TEX","TEXPILCO","PU.ZA"
"2588","Puebla","Zacapoaxtla","La Concordia","LACONCORDIA","LAC","CONCORDIA","PU.ZA"
"2589","Puebla","Zacapoaxtla","Comaltepec","COMALTEPEC","COM","COMALTEPEC","PU.ZA"
"2590","Puebla","Zacapoaxtla","Los Cristales","LOSCRISTALES","LOS","LOSCRISTALES","PU.ZA"
"2591","Puebla","Zacapoaxtla","Las Lomas","LASLOMAS","LAS","SLOMAS","PU.ZA"
"2592","Puebla","Zacapoaxtla","Tatzcuala","TATZCUALA","TAT","TATZCUALA","PU.ZA"
"2593","Puebla","Zacapoaxtla","El Progreso","ELPROGRESO","ELP","PROGRESO","PU.ZA"
"2594","Puebla","Zacapoaxtla","Cohuatzalpan","COHUATZALPAN","COH","COHUATZALPAN","PU.ZA"
"2595","Puebla","Zacapoaxtla","Los Cristales (Talican)","LOSCRISTALESTALICAN","LOS","LOSCRISTALESTALICAN","PU.ZA"
"2596","Puebla","Zacapoaxtla","San Francisco Zacapexpan","SANFRANCISCOZACAPEXPAN","SAN","FRANCISCOZACAPEXPAN","PU.ZA"
"2597","Puebla","Zacapoaxtla","Nexpanateno","NEXPANATENO","NEX","NEXPANATENO","PU.ZA"
"2598","Puebla","Zacapoaxtla","Ahuatepec","AHUATEPEC","AHU","AHUATEPEC","PU.ZA"
"2599","Puebla","Zacapoaxtla","Apulco","APULCO","APU","APULCO","PU.ZA"
"2600","Puebla","Zacapoaxtla","San Carlos","SANCARLOS","SAN","CARLOS","PU.ZA"
"2601","Puebla","Zacapoaxtla","La Cañada","LACANADA","LAC","CANADA","PU.ZA"
"2602","Puebla","Zacapoaxtla","Ahuacatlán","AHUACATLAN","AHU","AHUACATLAN","PU.ZA"
"2603","Puebla","Zacapoaxtla","Colos","COLOS","COL","COLOS","PU.ZA"
"2604","Puebla","Zacapoaxtla","San Juan Tahitic","SANJUANTAHITIC","SAN","JUANTAHITIC","PU.ZA"
"2605","Puebla","Zacapoaxtla","Xochitepec","XOCHITEPEC","XOC","XOCHITEPEC","PU.ZA"
"2606","Puebla","Zacapoaxtla","Moragco","MORAGCO","MOR","MORAGCO","PU.ZA"
"2607","Puebla","Zacapoaxtla","Tepoxac","TEPOXAC","TEP","TEPOXAC","PU.ZA"
"2608","Puebla","Zacapoaxtla","Ocotlán","OCOTLAN","OCO","OCOTLAN","PU.ZA"
"2609","Puebla","Zacapoaxtla","Xilita","XILITA","XIL","XILITA","PU.ZA"
"2610","Puebla","Zacapoaxtla","Xalacapan","XALACAPAN","XAL","XALACAPAN","PU.ZA"
"2611","Puebla","Zacapoaxtla","Xaltipac","XALTIPAC","XAL","XALTIPAC","PU.ZA"
"2612","Puebla","Zacapoaxtla","Jardín de los Volcanes","JARDINDELOSVOLCANES","JAR","JARDINDELOSVOLCANES","PU.ZA"
"2613","Puebla","Zacapoaxtla","Calcahualco","CALCAHUALCO","CAL","CALCAHUALCO","PU.ZA"
"2614","Puebla","Zacapoaxtla","Los Manzanos","LOSMANZANOS","LOS","LOSMANZANOS","PU.ZA"
"2615","Puebla","Zacapoaxtla","La Ermita","LAERMITA","LAE","ERMITA","PU.ZA"
"2616","Puebla","Zacapoaxtla","Insurgentes","INSURGENTES","INS","INSURGENTES","PU.ZA"
"2617","Puebla","Zacapoaxtla","Jilotepec","JILOTEPEC","JIL","JILOTEPEC","PU.ZA"
"2618","Puebla","Zacapoaxtla","La Libertad","LALIBERTAD","LAL","LIBERTAD","PU.ZA"
"2619","Puebla","Zacapoaxtla","Yanhuicapan","YANHUICAPAN","YAN","YANHUICAPAN","PU.ZA"
"2620","Puebla","Zacapoaxtla","Cuacuilco","CUACUILCO","CUA","CUACUILCO","PU.ZA"
"2621","Puebla","Zacapoaxtla","Tatoxcac","TATOXCAC","TAT","TATOXCAC","PU.ZA"
"2622","Puebla","Zacapoaxtla","El Molino","ELMOLINO","ELM","MOLINO","PU.ZA"
"2623","Puebla","Zacapoaxtla","Atacpan","ATACPAN","ATA","ATACPAN","PU.ZA"
"2624","Puebla","Zacapoaxtla","Héroes del Cinco de Mayo","HEROESDELCINCODEMAYO","HER","HEROESDELCINCODEMAYO","PU.ZA"
"2625","Puebla","Zacapoaxtla","Nexticapan","NEXTICAPAN","NEX","NEXTICAPAN","PU.ZA"
"2626","Puebla","Zacapoaxtla","Independencia (Xiuteno)","INDEPENDENCIAXIUTENO","IND","INDEPENDENCIAXIUTENO","PU.ZA"
"2627","Puebla","Zacapoaxtla","Texocoyohuac","TEXOCOYOHUAC","TEX","TEXOCOYOHUAC","PU.ZA"
"2628","Puebla","Zacapoaxtla","Francisco I. Madero","FRANCISCOIMADERO","FRA","FRANCISCOIMADERO","PU.ZA"
"2629","Puebla","Zacapoaxtla","San José Buena Vista","SANJOSEBUENAVISTA","SAN","JOSEBUENAVISTA","PU.ZA"
"2630","Puebla","Zacapoaxtla","Ixtacapan","IXTACAPAN","IXT","IXTACAPAN","PU.ZA"
"2631","Puebla","Zacapoaxtla","Gonzalo Bautista","GONZALOBAUTISTA","GON","GONZALOBAUTISTA","PU.ZA"
"2632","Puebla","Zacapoaxtla","San Rafael","SANRAFAEL","SAN","RAFAEL","PU.ZA"
"2633","Puebla","Zacapoaxtla","Mazapa","MAZAPA","MAZ","MAZAPA","PU.ZA"
"2634","Puebla","Zaragoza","Zaragoza","ZARAGOZA","ZAR","ZARAGOZA","PU.ZA"
"2635","Puebla","Zaragoza","Acuaco","ACUACO","ACU","ACUACO","PU.ZA"
"2636","Puebla","Zaragoza","Las Trancas","LASTRANCAS","LAS","STRANCAS","PU.ZA"
"2637","Puebla","Zaragoza","San José Buenavista","SANJOSEBUENAVISTA","SAN","JOSEBUENAVISTA","PU.ZA"
"2638","Puebla","Ixtacamaxtitlán","Tepecuahuixco (El Llanete)","TEPECUAHUIXCOELLLANETE","TEP","TEPECUAHUIXCOELLLANETE","PU.IX"
"2639","Puebla","Ixtacamaxtitlán","Cruz de León","CRUZDELEON","CRU","CRUZDELEON","PU.IX"
"2640","Puebla","Ixtacamaxtitlán","Ixtacamaxtitlán","IXTACAMAXTITLAN","IXT","IXTACAMAXTITLAN","PU.IX"
"2641","Puebla","Ixtacamaxtitlán","Ahuateno","AHUATENO","AHU","AHUATENO","PU.IX"
"2642","Puebla","Ixtacamaxtitlán","Atexquilla Cuapazola","ATEXQUILLACUAPAZOLA","ATE","ATEXQUILLACUAPAZOLA","PU.IX"
"2643","Puebla","Ixtacamaxtitlán","Iliyucan","ILIYUCAN","ILI","ILIYUCAN","PU.IX"
"2644","Puebla","Ixtacamaxtitlán","Pedernales","PEDERNALES","PED","PEDERNALES","PU.IX"
"2645","Puebla","Ixtacamaxtitlán","Lagunilla Pedernales","LAGUNILLAPEDERNALES","LAG","GUNILLAPEDERNALES","PU.IX"
"2646","Puebla","Ixtacamaxtitlán","Calpanería Atezquilla","CALPANERIAATEZQUILLA","CAL","CALPANERIAATEZQUILLA","PU.IX"
"2647","Puebla","Ixtacamaxtitlán","San Antonio de los Pinos","SANANTONIODELOSPINOS","SAN","ANTONIODELOSPINOS","PU.IX"
"2648","Puebla","Ixtacamaxtitlán","El Capulín Ocojala","ELCAPULINOCOJALA","ELC","CAPULINOCOJALA","PU.IX"
"2649","Puebla","Ixtacamaxtitlán","Tiloxtoc","TILOXTOC","TIL","TILOXTOC","PU.IX"
"2650","Puebla","Ixtacamaxtitlán","Texocuixpan","TEXOCUIXPAN","TEX","TEXOCUIXPAN","PU.IX"
"2651","Puebla","Ixtacamaxtitlán","Xocoxiutla","XOCOXIUTLA","XOC","XOCOXIUTLA","PU.IX"
"2652","Puebla","Ixtacamaxtitlán","La Mesa","LAMESA","LAM","MESA","PU.IX"
"2653","Puebla","Ixtacamaxtitlán","Santa María Zotoltepec","SANTAMARIAZOTOLTEPEC","SAN","MARIAZOTOLTEPEC","PU.IX"
"2654","Puebla","Ixtacamaxtitlán","Vista Hermosa de Lázaro Cárdenas","VISTAHERMOSADELAZAROCARDENAS","VIS","VISTAHERMOSADELAZAROCARDENAS","PU.IX"
"2655","Puebla","Ixtacamaxtitlán","Tuligtic","TULIGTIC","TUL","TULIGTIC","PU.IX"
"2656","Puebla","Ixtacamaxtitlán","Cristalaco","CRISTALACO","CRI","CRISTALACO","PU.IX"
"2657","Puebla","Ixtacamaxtitlán","Xonacatla","XONACATLA","XON","XONACATLA","PU.IX"
"2658","Puebla","Ixtacamaxtitlán","Tlajomulco","TLAJOMULCO","TLA","TLAJOMULCO","PU.IX"
"2659","Puebla","Ixtacamaxtitlán","Huixcolotla","HUIXCOLOTLA","HUI","HUIXCOLOTLA","PU.IX"
"2660","Puebla","Ixtacamaxtitlán","Guadalupe","GUADALUPE","GUA","GUADALUPE","PU.IX"
"2661","Puebla","Ixtacamaxtitlán","Tepexoxuca","TEPEXOXUCA","TEP","TEPEXOXUCA","PU.IX"
"2662","Puebla","Ixtacamaxtitlán","La Unión Ejido Mexcaltepec","LAUNIONEJIDOMEXCALTEPEC","LAU","UNIONEJIDOMEXCALTEPEC","PU.IX"
"2663","Puebla","Ixtacamaxtitlán","Tateno","TATENO","TAT","TATENO","PU.IX"
"2664","Puebla","Ixtacamaxtitlán","Analco","ANALCO","ANA","ANALCO","PU.IX"
"2665","Puebla","Ixtacamaxtitlán","Guadalupe Victoria","GUADALUPEVICTORIA","GUA","GUADALUPEVICTORIA","PU.IX"
"2666","Puebla","Ixtacamaxtitlán","Zaragoza","ZARAGOZA","ZAR","ZARAGOZA","PU.IX"
"2667","Puebla","Ixtacamaxtitlán","Las Barrancas","LASBARRANCAS","LAS","SBARRANCAS","PU.IX"
"2668","Puebla","Ixtacamaxtitlán","Ocotla","OCOTLA","OCO","OCOTLA","PU.IX"
"2669","Puebla","Ixtacamaxtitlán","Xopanac","XOPANAC","XOP","XOPANAC","PU.IX"
"2670","Puebla","Ixtacamaxtitlán","Cuahuigtic","CUAHUIGTIC","CUA","CUAHUIGTIC","PU.IX"
"2671","Puebla","Ixtacamaxtitlán","Minillas","MINILLAS","MIN","MINILLAS","PU.IX"
"2672","Puebla","Ixtacamaxtitlán","La Caldera","LACALDERA","LAC","CALDERA","PU.IX"
"2673","Puebla","Ixtacamaxtitlán","Mexcaltepec","MEXCALTEPEC","MEX","MEXCALTEPEC","PU.IX"
"2674","Puebla","Ixtacamaxtitlán","El Mirador","ELMIRADOR","ELM","MIRADOR","PU.IX"
"2675","Puebla","Ixtacamaxtitlán","Tetzoncuahuigtic","TETZONCUAHUIGTIC","TET","TETZONCUAHUIGTIC","PU.IX"
"2676","Puebla","Zautla","Tenampulco","TENAMPULCO","TEN","TENAMPULCO","PU.ZA"
"2677","Puebla","Zautla","Tlamanca","TLAMANCA","TLA","TLAMANCA","PU.ZA"
"2678","Puebla","Zautla","Zautla","ZAUTLA","ZAU","ZAUTLA","PU.ZA"
"2679","Puebla","Zautla","Contla","CONTLA","CON","CONTLA","PU.ZA"
"2680","Puebla","Zautla","Santiago Zautla","SANTIAGOZAUTLA","SAN","TIAGOZAUTLA","PU.ZA"
"2681","Puebla","Zautla","Santa Inés Morelos","SANTAINESMORELOS","SAN","INESMORELOS","PU.ZA"
"2682","Puebla","Zautla","Ixtactenango","IXTACTENANGO","IXT","IXTACTENANGO","PU.ZA"
"2683","Puebla","Zautla","Buenavista","BUENAVISTA","BUE","BUENAVISTA","PU.ZA"
"2684","Puebla","Zautla","San Andrés Yahuitlalpan","SANANDRESYAHUITLALPAN","SAN","ANDRESYAHUITLALPAN","PU.ZA"
"2685","Puebla","Zautla","Oxpantla","OXPANTLA","OXP","OXPANTLA","PU.ZA"
"2686","Puebla","Zautla","San Miguel Tenextatiloyan","SANMIGUELTENEXTATILOYAN","SAN","MIGUELTENEXTATILOYAN","PU.ZA"
"2687","Puebla","Zautla","Emilio Carranza","EMILIOCARRANZA","EMI","EMILIOCARRANZA","PU.ZA"
"2688","Puebla","Zautla","Acatzacata","ACATZACATA","ACA","ACATZACATA","PU.ZA"
"2689","Puebla","Zautla","Rosa de Castilla","ROSADECASTILLA","ROS","ROSADECASTILLA","PU.ZA"
"2690","Puebla","Zautla","Chilapa de Vicente Guerrero","CHILAPADEVICENTEGUERRERO","CHI","CHILAPADEVICENTEGUERRERO","PU.ZA"
"2691","Puebla","Zautla","Jalcomulco","JALCOMULCO","JAL","JALCOMULCO","PU.ZA"
"2692","Puebla","Zautla","Ocotzingo","OCOTZINGO","OCO","OCOTZINGO","PU.ZA"
"2693","Puebla","Zautla","San Francisco del Progreso","SANFRANCISCODELPROGRESO","SAN","FRANCISCODELPROGRESO","PU.ZA"
"2694","Puebla","Zautla","San Isidro","SANISIDRO","SAN","ISIDRO","PU.ZA"
"2695","Puebla","Zautla","Huitzitzilapan","HUITZITZILAPAN","HUI","HUITZITZILAPAN","PU.ZA"
"2696","Puebla","Ocotepec","El Mirador","ELMIRADOR","ELM","MIRADOR","PU.OC"
"2697","Puebla","Ocotepec","Ocotepec","OCOTEPEC","OCO","OCOTEPEC","PU.OC"
"2698","Puebla","Ocotepec","Guadalupe Victoria","GUADALUPEVICTORIA","GUA","GUADALUPEVICTORIA","PU.OC"
"2699","Puebla","Ocotepec","Loma Larga (Oyametita)","LOMALARGAOYAMETITA","LOM","LOMALARGAOYAMETITA","PU.OC"
"2700","Puebla","Ocotepec","Taxtitlán (San Pedro)","TAXTITLANSANPEDRO","TAX","TAXTITLANSANPEDRO","PU.OC"
"2701","Puebla","Ocotepec","Tezoquitipac","TEZOQUITIPAC","TEZ","TEZOQUITIPAC","PU.OC"
"2702","Puebla","Ocotepec","San Nicolás Contla","SANNICOLASCONTLA","SAN","NICOLASCONTLA","PU.OC"
"2703","Puebla","Ocotepec","Buenos Aires","BUENOSAIRES","BUE","BUENOSAIRES","PU.OC"
"2704","Puebla","Ocotepec","El Progreso","ELPROGRESO","ELP","PROGRESO","PU.OC"
"2705","Puebla","Ocotepec","Tetemi","TETEMI","TET","TETEMI","PU.OC"
"2707","Puebla","Ocotepec","Xochitonal","XOCHITONAL","XOC","XOCHITONAL","PU.OC"
"2708","Puebla","Ocotepec","Parada Ocotepec","PARADAOCOTEPEC","PAR","PARADAOCOTEPEC","PU.OC"
"2709","Puebla","Ocotepec","El Rosario","ELROSARIO","ELR","ROSARIO","PU.OC"
"2710","Puebla","Ocotepec","San Martín","SANMARTIN","SAN","MARTIN","PU.OC"
"2711","Puebla","Ocotepec","Las Lajas","LASLAJAS","LAS","SLAJAS","PU.OC"
"2712","Puebla","Ocotepec","Guadalupe (La Candelaria)","GUADALUPELACANDELARIA","GUA","GUADALUPELACANDELARIA","PU.OC"
"2713","Puebla","Libres","Libres Centro","LIBRESCENTRO","LIB","LIBRESCENTRO","PU.LI"
"2714","Puebla","Libres","Del Calvario","DELCALVARIO","DEL","DELCALVARIO","PU.LI"
"2715","Puebla","Libres","Los Conos","LOSCONOS","LOS","LOSCONOS","PU.LI"
"2716","Puebla","Libres","De Guadalupe","DEGUADALUPE","DEG","DEGUADALUPE","PU.LI"
"2717","Puebla","Libres","San Antonio","SANANTONIO","SAN","ANTONIO","PU.LI"
"2718","Puebla","Libres","Tres Capulines","TRESCAPULINES","TRE","TRESCAPULINES","PU.LI"
"2719","Puebla","Libres","San Miguel","SANMIGUEL","SAN","MIGUEL","PU.LI"
"2720","Puebla","Libres","Teoptepec","TEOPTEPEC","TEO","TEOPTEPEC","PU.LI"
"2721","Puebla","Libres","De Tetela","DETETELA","DET","DETETELA","PU.LI"
"2722","Puebla","Libres","San Juan","SANJUAN","SAN","JUAN","PU.LI"
"2723","Puebla","Libres","San Pablo","SANPABLO","SAN","PABLO","PU.LI"
"2724","Puebla","Libres","Cuautzolco","CUAUTZOLCO","CUA","CUAUTZOLCO","PU.LI"
"2725","Puebla","Libres","Progreso","PROGRESO","PRO","PROGRESO","PU.LI"
"2726","Puebla","Libres","Loma Bonita","LOMABONITA","LOM","LOMABONITA","PU.LI"
"2727","Puebla","Libres","Cuauhtzolco","CUAUHTZOLCO","CUA","CUAUHTZOLCO","PU.LI"
"2728","Puebla","Libres","Las Chapas","LASCHAPAS","LAS","SCHAPAS","PU.LI"
"2729","Puebla","Libres","Timimilco","TIMIMILCO","TIM","TIMIMILCO","PU.LI"
"2730","Puebla","Libres","La Cañada","LACANADA","LAC","CANADA","PU.LI"
"2731","Puebla","Libres","Pedernales","PEDERNALES","PED","PEDERNALES","PU.LI"
"2733","Puebla","Libres","Bellavista","BELLAVISTA","BEL","BELLAVISTA","PU.LI"
"2734","Puebla","Libres","Loma Bella","LOMABELLA","LOM","LOMABELLA","PU.LI"
"2735","Puebla","Libres","El Crucero","ELCRUCERO","ELC","CRUCERO","PU.LI"
"2736","Puebla","Libres","Loma de los Reyes","LOMADELOSREYES","LOM","LOMADELOSREYES","PU.LI"
"2737","Puebla","Libres","Ahuateno","AHUATENO","AHU","AHUATENO","PU.LI"
"2738","Puebla","Libres","Rancho Viejo","RANCHOVIEJO","RAN","RANCHOVIEJO","PU.LI"
"2739","Puebla","Libres","Guadalupe Victoria","GUADALUPEVICTORIA","GUA","GUADALUPEVICTORIA","PU.LI"
"2740","Puebla","Libres","La Frontera","LAFRONTERA","LAF","FRONTERA","PU.LI"
"2741","Puebla","Libres","San Jerónimo Palmaritos","SANJERONIMOPALMARITOS","SAN","JERONIMOPALMARITOS","PU.LI"
"2742","Puebla","Libres","Tehuatzingo","TEHUATZINGO","TEH","TEHUATZINGO","PU.LI"
"2743","Puebla","Libres","Los Cedros","LOSCEDROS","LOS","LOSCEDROS","PU.LI"
"2744","Puebla","Libres","Morelos","MORELOS","MOR","MORELOS","PU.LI"
"2745","Puebla","Libres","San José Morelos","SANJOSEMORELOS","SAN","JOSEMORELOS","PU.LI"
"2746","Puebla","Libres","Teoloyucan","TEOLOYUCAN","TEO","TEOLOYUCAN","PU.LI"
"2747","Puebla","Libres","Nuevo México","NUEVOMEXICO","NUE","NUEVOMEXICO","PU.LI"
"2748","Puebla","Libres","Garibaldi","GARIBALDI","GAR","GARIBALDI","PU.LI"
"2749","Puebla","Libres","Guadalupe","GUADALUPE","GUA","GUADALUPE","PU.LI"
"2750","Puebla","Libres","San Carlos","SANCARLOS","SAN","CARLOS","PU.LI"
"2751","Puebla","Libres","Los Sauces (San Juan)","LOSSAUCESSANJUAN","LOS","LOSSAUCESSANJUAN","PU.LI"
"2752","Puebla","Libres","Ayehualaco","AYEHUALACO","AYE","AYEHUALACO","PU.LI"
"2753","Puebla","Libres","San Agustín Torres Mochas","SANAGUSTINTORRESMOCHAS","SAN","AGUSTINTORRESMOCHAS","PU.LI"
"2754","Puebla","Libres","Álvaro Obregón","ALVAROOBREGON","ALV","ALVAROOBREGON","PU.LI"
"2755","Puebla","Libres","San José la Libertad","SANJOSELALIBERTAD","SAN","JOSELALIBERTAD","PU.LI"
"2756","Puebla","Libres","Tlazacoalco","TLAZACOALCO","TLA","TLAZACOALCO","PU.LI"
"2757","Puebla","Libres","San Martín","SANMARTIN","SAN","MARTIN","PU.LI"
"2758","Puebla","Libres","El Cerrito","ELCERRITO","ELC","CERRITO","PU.LI"
"2759","Puebla","Libres","Villa Montana","VILLAMONTANA","VIL","VILLAMONTANA","PU.LI"
"2760","Puebla","Libres","Guerrero","GUERRERO","GUE","GUERRERO","PU.LI"
"2761","Puebla","Libres","La Noria González Covarrubias","LANORIAGONZALEZCOVARRUBIAS","LAN","NORIAGONZALEZCOVARRUBIAS","PU.LI"
"2762","Puebla","Libres","San Pedro","SANPEDRO","SAN","PEDRO","PU.LI"
"2763","Puebla","Teziutlán","Teziutlán Centro","TEZIUTLANCENTRO","TEZ","TEZIUTLANCENTRO","PU.TE"
"2764","Puebla","Teziutlán","San Francisco","SANFRANCISCO","SAN","FRANCISCO","PU.TE"
"2765","Puebla","Teziutlán","Las Arboledas de San Rafael Ahuateno","LASARBOLEDASDESANRAFAELAHUATENO","LAS","SARBOLEDASDESANRAFAELAHUATENO","PU.TE"
"2766","Puebla","Teziutlán","Valle Dorado","VALLEDORADO","VAL","VALLEDORADO","PU.TE"
"2767","Puebla","Teziutlán","Jardines de Teziutlan","JARDINESDETEZIUTLAN","JAR","JARDINESDETEZIUTLAN","PU.TE"
"2768","Puebla","Teziutlán","Casa Blanca","CASABLANCA","CAS","CASABLANCA","PU.TE"
"2769","Puebla","Teziutlán","Los Presidentes","LOSPRESIDENTES","LOS","LOSPRESIDENTES","PU.TE"
"2770","Puebla","Teziutlán","El Chouis","ELCHOUIS","ELC","CHOUIS","PU.TE"
"2771","Puebla","Teziutlán","Benito Juárez","BENITOJUAREZ","BEN","BENITOJUAREZ","PU.TE"
"2772","Puebla","Teziutlán","Las Granjas","LASGRANJAS","LAS","SGRANJAS","PU.TE"
"2773","Puebla","Teziutlán","INFONAVIT San Cayetano","INFONAVITSANCAYETANO","INF","INFONAVITSANCAYETANO","PU.TE"
"2774","Puebla","Teziutlán","San Andrés","SANANDRES","SAN","ANDRES","PU.TE"
"2775","Puebla","Teziutlán","Teziutlán FOVISSSTE","TEZIUTLANFOVISSSTE","TEZ","TEZIUTLANFOVISSSTE","PU.TE"
"2776","Puebla","Teziutlán","Gardenias de Teziutlán","GARDENIASDETEZIUTLAN","GAR","GARDENIASDETEZIUTLAN","PU.TE"
"2777","Puebla","Teziutlán","Bosques del Encino","BOSQUESDELENCINO","BOS","BOSQUESDELENCINO","PU.TE"
"2778","Puebla","Teziutlán","Novena del Carmen","NOVENADELCARMEN","NOV","NOVENADELCARMEN","PU.TE"
"2779","Puebla","Teziutlán","Sontecomaco","SONTECOMACO","SON","SONTECOMACO","PU.TE"
"2780","Puebla","Teziutlán","Lomas de Ayotzingo","LOMASDEAYOTZINGO","LOM","LOMASDEAYOTZINGO","PU.TE"
"2781","Puebla","Teziutlán","Chignaulingo","CHIGNAULINGO","CHI","CHIGNAULINGO","PU.TE"
"2782","Puebla","Teziutlán","Colonos San Cayetano","COLONOSSANCAYETANO","COL","COLONOSSANCAYETANO","PU.TE"
"2783","Puebla","Teziutlán","Maxtaco","MAXTACO","MAX","MAXTACO","PU.TE"
"2784","Puebla","Teziutlán","Cipreses","CIPRESES","CIP","CIPRESES","PU.TE"
"2785","Puebla","Teziutlán","La Moraleda","LAMORALEDA","LAM","MORALEDA","PU.TE"
"2786","Puebla","Teziutlán","El Edén","ELEDEN","ELE","EDEN","PU.TE"
"2787","Puebla","Teziutlán","Los Castaños","LOSCASTANOS","LOS","LOSCASTANOS","PU.TE"
"2788","Puebla","Teziutlán","Taxcala","TAXCALA","TAX","TAXCALA","PU.TE"
"2789","Puebla","Teziutlán","El Paraíso","ELPARAISO","ELP","PARAISO","PU.TE"
"2790","Puebla","Teziutlán","La Aurora","LAAURORA","LAA","AURORA","PU.TE"
"2791","Puebla","Teziutlán","Coyotzingo","COYOTZINGO","COY","COYOTZINGO","PU.TE"
"2792","Puebla","Teziutlán","La Gloria","LAGLORIA","LAG","GLORIA","PU.TE"
"2793","Puebla","Teziutlán","Santa Mónica","SANTAMONICA","SAN","MONICA","PU.TE"
"2794","Puebla","Teziutlán","Cofradia","COFRADIA","COF","COFRADIA","PU.TE"
"2795","Puebla","Teziutlán","Juárez","JUAREZ","JUA","JUAREZ","PU.TE"
"2796","Puebla","Teziutlán","Temecata","TEMECATA","TEM","TEMECATA","PU.TE"
"2797","Puebla","Teziutlán","Chicolate","CHICOLATE","CHI","CHICOLATE","PU.TE"
"2798","Puebla","Teziutlán","Coyopol","COYOPOL","COY","COYOPOL","PU.TE"
"2799","Puebla","Teziutlán","Tatahuicapa","TATAHUICAPA","TAT","TATAHUICAPA","PU.TE"
"2800","Puebla","Teziutlán","Ahuata","AHUATA","AHU","AHUATA","PU.TE"
"2801","Puebla","Teziutlán","La Calzada","LACALZADA","LAC","CALZADA","PU.TE"
"2802","Puebla","Teziutlán","Pablo Bernal","PABLOBERNAL","PAB","PABLOBERNAL","PU.TE"
"2803","Puebla","Teziutlán","Villa Renee","VILLARENEE","VIL","VILLARENEE","PU.TE"
"2804","Puebla","Teziutlán","Lindavista","LINDAVISTA","LIN","LINDAVISTA","PU.TE"
"2805","Puebla","Teziutlán","Xoloco","XOLOCO","XOL","XOLOCO","PU.TE"
"2806","Puebla","Teziutlán","Manuel Ávila Camacho","MANUELAVILACAMACHO","MAN","MANUELAVILACAMACHO","PU.TE"
"2807","Puebla","Teziutlán","Las Campanas","LASCAMPANAS","LAS","SCAMPANAS","PU.TE"
"2808","Puebla","Teziutlán","El Carmen","ELCARMEN","ELC","CARMEN","PU.TE"
"2809","Puebla","Teziutlán","Francia","FRANCIA","FRA","FRANCIA","PU.TE"
"2810","Puebla","Teziutlán","El Charco","ELCHARCO","ELC","CHARCO","PU.TE"
"2811","Puebla","Teziutlán","Unidad Industrial Minera","UNIDADINDUSTRIALMINERA","UNI","UNIDADINDUSTRIALMINERA","PU.TE"
"2812","Puebla","Teziutlán","Bosques de Xalame","BOSQUESDEXALAME","BOS","BOSQUESDEXALAME","PU.TE"
"2813","Puebla","Teziutlán","Industrial INFONAVIT 1","INDUSTRIALINFONAVIT","IND","INDUSTRIALINFONAVIT","PU.TE"
"2814","Puebla","Teziutlán","INFONAVIT la Mesilla","INFONAVITLAMESILLA","INF","INFONAVITLAMESILLA","PU.TE"
"2815","Puebla","Teziutlán","El Fresnillo","ELFRESNILLO","ELF","FRESNILLO","PU.TE"
"2817","Puebla","Teziutlán","Revolución","REVOLUCION","REV","REVOLUCION","PU.TE"
"2818","Puebla","Teziutlán","Lomas del Pedregal","LOMASDELPEDREGAL","LOM","LOMASDELPEDREGAL","PU.TE"
"2819","Puebla","Teziutlán","Santa Rosa","SANTAROSA","SAN","ROSA","PU.TE"
"2820","Puebla","Teziutlán","La Cantera","LACANTERA","LAC","CANTERA","PU.TE"
